code,report_date,publish_date
000938,2016-06-30,2016-08-31
000938,2016-09-30,2016-10-28
000938,2016-12-31,2017-04-28
000938,2017-03-31,2017-04-28
000938,2017-06-30,2017-08-25
000938,2017-09-30,2017-10-25
000938,2017-12-31,2018-04-26
000938,2018-03-31,2018-04-26
000938,2018-06-30,2018-08-25
000938,2018-09-30,2018-10-31
000938,2018-12-31,2019-04-12
000938,2019-03-31,2019-04-19
000938,2019-06-30,2019-08-24
000938,2019-09-30,2019-10-31
000938,2019-12-31,2020-04-25
000938,2020-03-31,2020-04-25
000938,2020-06-30,2020-08-25
000938,2020-09-30,2020-10-30
000938,2020-12-31,2021-04-24
000938,2021-03-31,2021-04-30
000938,2021-06-30,2021-08-28
000938,2021-09-30,2021-10-30
000938,2021-12-31,2022-03-26
000938,2022-03-31,2022-04-29
000938,2022-06-30,2022-08-20
000938,2022-09-30,2022-10-29
000938,2022-12-31,2023-03-31
000938,2023-03-31,2023-04-28
000938,2023-06-30,2023-08-25
000938,2023-09-30,2023-10-30
000938,2023-12-31,2024-04-30
000938,2024-03-31,2024-04-30
000938,2024-06-30,2024-08-27
000938,2024-09-30,2024-10-31
000938,2024-12-31,2025-04-29
000938,2025-03-31,2025-04-29
000938,2025-06-30,2025-08-30
000938,2025-09-30,2025-10-31
000938,2025-12-31,2026-04-15
000938,2026-03-31,2026-04-29
000938,2026-06-30,2026-08-29
603501,2017-06-30,2017-08-24
603501,2017-09-30,2017-10-23
603501,2017-12-31,2018-04-10
603501,2018-03-31,2018-04-28
603501,2018-06-30,2018-07-31
603501,2018-09-30,2018-10-20
603501,2018-12-31,2019-03-28
603501,2019-03-31,2019-04-26
603501,2019-06-30,2019-08-30
603501,2019-09-30,2019-10-31
603501,2019-12-31,2020-04-10
603501,2020-03-31,2020-04-24
603501,2020-06-30,2020-08-21
603501,2020-09-30,2020-10-29
603501,2020-12-31,2021-04-16
603501,2021-03-31,2021-04-23
603501,2021-06-30,2021-08-27
603501,2021-09-30,2021-10-30
603501,2021-12-31,2022-04-19
603501,2022-03-31,2022-04-27
603501,2022-06-30,2022-08-12
603501,2022-09-30,2022-10-29
603501,2022-12-31,2023-04-08
603501,2023-03-31,2023-04-19
603501,2023-06-30,2023-08-15
603501,2023-09-30,2023-10-28
603501,2023-12-31,2024-04-27
603501,2024-03-31,2024-04-27
603501,2024-06-30,2024-08-20
603501,2024-09-30,2024-10-26
603501,2024-12-31,2025-04-16
603501,2025-03-31,2025-04-30
603501,2025-06-30,2025-08-30
603501,2025-09-30,2025-10-29
603501,2025-12-31,2026-03-31
603501,2026-03-31,2026-04-30
603501,2026-06-30,2026-08-25
002493,2015-03-31,2015-04-23
002493,2015-06-30,2015-08-25
002493,2015-09-30,2015-10-28
002493,2015-12-31,2016-04-26
002493,2016-03-31,2016-04-26
002493,2016-06-30,2016-08-10
002493,2016-09-30,2016-10-26
002493,2016-12-31,2017-04-18
002493,2017-03-31,2017-04-26
002493,2017-06-30,2017-08-15
002493,2017-09-30,2017-10-27
002493,2017-12-31,2018-03-28
002493,2018-03-31,2018-04-26
002493,2018-06-30,2018-08-18
002493,2018-09-30,2018-10-26
002493,2018-12-31,2019-04-17
002493,2019-03-31,2019-04-26
002493,2019-06-30,2019-08-10
002493,2019-09-30,2019-10-28
002493,2019-12-31,2020-04-23
002493,2020-03-31,2020-04-30
002493,2020-06-30,2020-08-12
002493,2020-09-30,2020-10-29
002493,2020-12-31,2021-04-15
002493,2021-03-31,2021-04-28
002493,2021-06-30,2021-08-13
002493,2021-09-30,2021-10-27
002493,2021-12-31,2022-04-26
002493,2022-03-31,2022-04-29
002493,2022-06-30,2022-08-18
002493,2022-09-30,2022-10-26
002493,2022-12-31,2023-04-20
002493,2023-03-31,2023-04-27
002493,2023-06-30,2023-08-26
002493,2023-09-30,2023-10-26
002493,2023-12-31,2024-04-26
002493,2024-03-31,2024-04-30
002493,2024-06-30,2024-08-28
002493,2024-09-30,2024-10-30
002493,2024-12-31,2025-04-25
002493,2025-03-31,2025-04-30
002493,2025-06-30,2025-08-23
002493,2025-09-30,2025-10-30
002493,2025-12-31,2026-04-28
002493,2026-03-31,2026-04-28
002493,2026-06-30,2026-08-25
603288,2015-03-31,2015-04-30
603288,2015-06-30,2015-08-14
603288,2015-09-30,2015-10-22
603288,2015-12-31,2016-03-10
603288,2016-03-31,2016-04-29
603288,2016-06-30,2016-08-16
603288,2016-09-30,2016-10-28
603288,2016-12-31,2017-03-23
603288,2017-03-31,2017-04-26
603288,2017-06-30,2017-08-15
603288,2017-09-30,2017-10-27
603288,2017-12-31,2018-03-23
603288,2018-03-31,2018-04-26
603288,2018-06-30,2018-08-15
603288,2018-09-30,2018-10-30
603288,2018-12-31,2019-03-26
603288,2019-03-31,2019-04-26
603288,2019-06-30,2019-08-15
603288,2019-09-30,2019-10-30
603288,2019-12-31,2020-03-26
603288,2020-03-31,2020-04-25
603288,2020-06-30,2020-08-28
603288,2020-09-30,2020-10-31
603288,2020-12-31,2021-03-31
603288,2021-03-31,2021-04-30
603288,2021-06-30,2021-08-31
603288,2021-09-30,2021-10-30
603288,2021-12-31,2022-03-25
603288,2022-03-31,2022-04-29
603288,2022-06-30,2022-08-30
603288,2022-09-30,2022-10-27
603288,2022-12-31,2023-04-26
603288,2023-03-31,2023-04-26
603288,2023-06-30,2023-08-30
603288,2023-09-30,2023-10-31
603288,2023-12-31,2024-04-27
603288,2024-03-31,2024-04-27
603288,2024-06-30,2024-08-30
603288,2024-09-30,2024-10-29
603288,2024-12-31,2025-04-03
603288,2025-03-31,2025-04-29
603288,2025-06-30,2025-08-29
603288,2025-09-30,2025-10-29
603288,2025-12-31,2026-03-27
603288,2026-03-31,2026-04-28
603288,2026-06-30,2026-08-27
600030,2015-03-31,2015-04-30
600030,2015-06-30,2015-08-25
600030,2015-09-30,2015-10-30
600030,2015-12-31,2016-03-24
600030,2016-03-31,2016-04-30
600030,2016-06-30,2016-08-25
600030,2016-09-30,2016-10-29
600030,2016-12-31,2017-03-23
600030,2017-03-31,2017-04-29
600030,2017-06-30,2017-08-26
600030,2017-09-30,2017-10-31
600030,2017-12-31,2018-03-23
600030,2018-03-31,2018-04-28
600030,2018-06-30,2018-08-24
600030,2018-09-30,2018-10-31
600030,2018-12-31,2019-03-22
600030,2019-03-31,2019-04-30
600030,2019-06-30,2019-08-23
600030,2019-09-30,2019-10-31
600030,2019-12-31,2020-03-20
600030,2020-03-31,2020-04-29
600030,2020-06-30,2020-08-25
600030,2020-09-30,2020-10-30
600030,2020-12-31,2021-03-19
600030,2021-03-31,2021-04-29
600030,2021-06-30,2021-08-20
600030,2021-09-30,2021-10-29
600030,2021-12-31,2022-03-29
600030,2022-03-31,2022-04-29
600030,2022-06-30,2022-08-30
600030,2022-09-30,2022-10-29
600030,2022-12-31,2023-03-31
600030,2023-03-31,2023-04-28
600030,2023-06-30,2023-08-30
600030,2023-09-30,2023-10-31
600030,2023-12-31,2024-03-27
600030,2024-03-31,2024-04-27
600030,2024-06-30,2024-08-29
600030,2024-09-30,2024-10-30
600030,2024-12-31,2025-03-27
600030,2025-03-31,2025-04-30
600030,2025-06-30,2025-08-29
600030,2025-09-30,2025-10-25
600030,2025-12-31,2026-03-27
600030,2026-03-31,2026-04-25
600030,2026-06-30,2026-08-21
600018,2015-03-31,2015-04-30
600018,2015-06-30,2015-08-28
600018,2015-09-30,2015-10-30
600018,2015-12-31,2016-03-29
600018,2016-03-31,2016-04-30
600018,2016-06-30,2016-08-30
600018,2016-09-30,2016-10-29
600018,2016-12-31,2017-03-29
600018,2017-03-31,2017-04-29
600018,2017-06-30,2017-08-30
600018,2017-09-30,2017-10-31
600018,2017-12-31,2018-03-28
600018,2018-03-31,2018-04-28
600018,2018-06-30,2018-08-30
600018,2018-09-30,2018-10-31
600018,2018-12-31,2019-03-28
600018,2019-03-31,2019-04-30
600018,2019-06-30,2019-08-01
600018,2019-09-30,2019-10-31
600018,2019-12-31,2020-04-10
600018,2020-03-31,2020-04-30
600018,2020-06-30,2020-08-28
600018,2020-09-30,2020-10-31
600018,2020-12-31,2021-03-30
600018,2021-03-31,2021-04-30
600018,2021-06-30,2021-08-28
600018,2021-09-30,2021-10-30
600018,2021-12-31,2022-03-30
600018,2022-03-31,2022-04-30
600018,2022-06-30,2022-08-30
600018,2022-09-30,2022-10-29
600018,2022-12-31,2023-04-04
600018,2023-03-31,2023-04-29
600018,2023-06-30,2023-08-30
600018,2023-09-30,2023-10-31
600018,2023-12-31,2024-03-30
600018,2024-03-31,2024-04-30
600018,2024-06-30,2024-08-30
600018,2024-09-30,2024-10-31
600018,2024-12-31,2025-04-01
600018,2025-03-31,2025-04-30
600018,2025-06-30,2025-08-29
600018,2025-09-30,2025-10-31
600018,2025-12-31,2026-04-01
600018,2026-03-31,2026-04-30
600018,2026-06-30,2026-08-28
300760,2018-09-30,2018-10-30
300760,2018-12-31,2019-04-23
300760,2019-03-31,2019-04-29
300760,2019-06-30,2019-08-29
300760,2019-09-30,2019-10-30
300760,2019-12-31,2020-04-02
300760,2020-03-31,2020-04-29
300760,2020-06-30,2020-08-28
300760,2020-09-30,2020-10-30
300760,2020-12-31,2021-04-29
300760,2021-03-31,2021-04-29
300760,2021-06-30,2021-08-26
300760,2021-09-30,2021-10-20
300760,2021-12-31,2022-04-20
300760,2022-03-31,2022-04-20
300760,2022-06-30,2022-08-20
300760,2022-09-30,2022-10-28
300760,2022-12-31,2023-04-28
300760,2023-03-31,2023-04-28
300760,2023-06-30,2023-08-30
300760,2023-09-30,2023-10-28
300760,2023-12-31,2024-04-27
300760,2024-03-31,2024-04-27
300760,2024-06-30,2024-08-30
300760,2024-09-30,2024-10-30
300760,2024-12-31,2025-04-29
300760,2025-03-31,2025-04-29
300760,2025-06-30,2025-08-28
300760,2025-09-30,2025-10-30
300760,2025-12-31,2026-03-31
300760,2026-03-31,2026-04-29
300760,2026-06-30,2026-08-29
601689,2015-03-31,2015-04-30
601689,2015-06-30,2015-08-25
601689,2015-09-30,2015-10-29
601689,2015-12-31,2016-04-18
601689,2016-03-31,2016-04-25
601689,2016-06-30,2016-08-25
601689,2016-09-30,2016-10-28
601689,2016-12-31,2017-04-20
601689,2017-03-31,2017-04-26
601689,2017-06-30,2017-08-26
601689,2017-09-30,2017-10-28
601689,2017-12-31,2018-04-20
601689,2018-03-31,2018-04-25
601689,2018-06-30,2018-08-24
601689,2018-09-30,2018-10-25
601689,2018-12-31,2019-04-19
601689,2019-03-31,2019-04-26
601689,2019-06-30,2019-08-22
601689,2019-09-30,2019-10-25
601689,2019-12-31,2020-04-29
601689,2020-03-31,2020-04-29
601689,2020-06-30,2020-08-21
601689,2020-09-30,2020-10-20
601689,2020-12-31,2021-04-20
601689,2021-03-31,2021-04-27
601689,2021-06-30,2021-08-20
601689,2021-09-30,2021-10-22
601689,2021-12-31,2022-04-15
601689,2022-03-31,2022-04-22
601689,2022-06-30,2022-08-26
601689,2022-09-30,2022-10-28
601689,2022-12-31,2023-04-18
601689,2023-03-31,2023-04-22
601689,2023-06-30,2023-08-29
601689,2023-09-30,2023-10-31
601689,2023-12-31,2024-04-23
601689,2024-03-31,2024-04-27
601689,2024-06-30,2024-08-29
601689,2024-09-30,2024-10-29
601689,2024-12-31,2025-04-24
601689,2025-03-31,2025-04-30
601689,2025-06-30,2025-08-29
601689,2025-09-30,2025-10-31
601689,2025-12-31,2026-03-24
601689,2026-03-31,2026-04-30
601689,2026-06-30,2026-08-28
601138,2018-06-30,2018-08-14
601138,2018-09-30,2018-10-31
601138,2018-12-31,2019-03-30
601138,2019-03-31,2019-04-30
601138,2019-06-30,2019-08-14
601138,2019-09-30,2019-10-31
601138,2019-12-31,2020-03-31
601138,2020-03-31,2020-04-30
601138,2020-06-30,2020-08-12
601138,2020-09-30,2020-10-31
601138,2020-12-31,2021-03-30
601138,2021-03-31,2021-04-30
601138,2021-06-30,2021-08-11
601138,2021-09-30,2021-10-30
601138,2021-12-31,2022-03-23
601138,2022-03-31,2022-04-30
601138,2022-06-30,2022-08-10
601138,2022-09-30,2022-10-31
601138,2022-12-31,2023-03-15
601138,2023-03-31,2023-04-28
601138,2023-06-30,2023-08-09
601138,2023-09-30,2023-10-31
601138,2023-12-31,2024-03-14
601138,2024-03-31,2024-04-30
601138,2024-06-30,2024-08-14
601138,2024-09-30,2024-10-31
601138,2024-12-31,2025-04-30
601138,2025-03-31,2025-04-30
601138,2025-06-30,2025-08-11
601138,2025-09-30,2025-10-30
601138,2025-12-31,2026-03-11
601138,2026-03-31,2026-04-29
601138,2026-06-30,2026-08-12
300628,2017-03-31,2017-04-27
300628,2017-06-30,2017-08-28
300628,2017-09-30,2017-10-26
300628,2017-12-31,2018-04-25
300628,2018-03-31,2018-04-25
300628,2018-06-30,2018-08-10
300628,2018-09-30,2018-10-27
300628,2018-12-31,2019-04-24
300628,2019-03-31,2019-04-24
300628,2019-06-30,2019-08-15
300628,2019-09-30,2019-10-28
300628,2019-12-31,2020-04-15
300628,2020-03-31,2020-04-15
300628,2020-06-30,2020-08-15
300628,2020-09-30,2020-10-28
300628,2020-12-31,2021-04-22
300628,2021-03-31,2021-04-22
300628,2021-06-30,2021-08-21
300628,2021-09-30,2021-10-26
300628,2021-12-31,2022-04-23
300628,2022-03-31,2022-04-23
300628,2022-06-30,2022-08-27
300628,2022-09-30,2022-10-27
300628,2022-12-31,2023-04-22
300628,2023-03-31,2023-04-22
300628,2023-06-30,2023-08-31
300628,2023-09-30,2023-10-26
300628,2023-12-31,2024-04-23
300628,2024-03-31,2024-04-23
300628,2024-06-30,2024-08-27
300628,2024-09-30,2024-10-23
300628,2024-12-31,2025-04-21
300628,2025-03-31,2025-04-21
300628,2025-06-30,2025-08-26
300628,2025-09-30,2025-10-27
300628,2025-12-31,2026-04-22
300628,2026-03-31,2026-04-22
300628,2026-06-30,2026-08-19
601919,2015-03-31,2015-04-30
601919,2015-06-30,2015-08-28
601919,2015-09-30,2015-10-29
601919,2015-12-31,2016-03-31
601919,2016-03-31,2016-04-29
601919,2016-06-30,2016-08-26
601919,2016-09-30,2016-10-29
601919,2016-12-31,2017-03-31
601919,2017-03-31,2017-04-29
601919,2017-06-30,2017-08-31
601919,2017-09-30,2017-10-31
601919,2017-12-31,2018-03-30
601919,2018-03-31,2018-04-28
601919,2018-06-30,2018-08-31
601919,2018-09-30,2018-10-31
601919,2018-12-31,2019-03-30
601919,2019-03-31,2019-04-27
601919,2019-06-30,2019-08-31
601919,2019-09-30,2019-10-31
601919,2019-12-31,2020-03-31
601919,2020-03-31,2020-04-30
601919,2020-06-30,2020-08-29
601919,2020-09-30,2020-10-31
601919,2020-12-31,2021-03-31
601919,2021-03-31,2021-04-30
601919,2021-06-30,2021-08-31
601919,2021-09-30,2021-10-30
601919,2021-12-31,2022-03-31
601919,2022-03-31,2022-04-30
601919,2022-06-30,2022-08-31
601919,2022-09-30,2022-10-29
601919,2022-12-31,2023-03-31
601919,2023-03-31,2023-04-29
601919,2023-06-30,2023-08-30
601919,2023-09-30,2023-10-31
601919,2023-12-31,2024-03-29
601919,2024-03-31,2024-04-30
601919,2024-06-30,2024-08-30
601919,2024-09-30,2024-10-31
601919,2024-12-31,2025-03-22
601919,2025-03-31,2025-04-30
601919,2025-06-30,2025-08-29
601919,2025-09-30,2025-10-31
601919,2025-12-31,2026-03-20
601919,2026-03-31,2026-04-30
601919,2026-06-30,2026-08-29
600346,2015-03-31,2015-04-29
600346,2015-06-30,2015-07-22
600346,2015-09-30,2015-10-28
600346,2015-12-31,2016-04-28
600346,2016-03-31,2016-04-28
600346,2016-06-30,2016-08-23
600346,2016-09-30,2016-10-28
600346,2016-12-31,2017-02-28
600346,2017-03-31,2017-04-24
600346,2017-06-30,2017-08-01
600346,2017-09-30,2017-10-31
600346,2017-12-31,2018-03-10
600346,2018-03-31,2018-04-28
600346,2018-06-30,2018-07-28
600346,2018-09-30,2018-10-20
600346,2018-12-31,2019-04-10
600346,2019-03-31,2019-04-30
600346,2019-06-30,2019-08-10
600346,2019-09-30,2019-10-24
600346,2019-12-31,2020-04-17
600346,2020-03-31,2020-04-24
600346,2020-06-30,2020-08-13
600346,2020-09-30,2020-10-29
600346,2020-12-31,2021-04-13
600346,2021-03-31,2021-04-22
600346,2021-06-30,2021-08-17
600346,2021-09-30,2021-10-28
600346,2021-12-31,2022-04-07
600346,2022-03-31,2022-04-30
600346,2022-06-30,2022-08-16
600346,2022-09-30,2022-10-29
600346,2022-12-31,2023-04-28
600346,2023-03-31,2023-04-28
600346,2023-06-30,2023-08-23
600346,2023-09-30,2023-10-28
600346,2023-12-31,2024-04-10
600346,2024-03-31,2024-04-23
600346,2024-06-30,2024-08-23
600346,2024-09-30,2024-10-25
600346,2024-12-31,2025-04-17
600346,2025-03-31,2025-04-22
600346,2025-06-30,2025-08-23
600346,2025-09-30,2025-10-28
600346,2025-12-31,2026-04-15
600346,2026-03-31,2026-04-22
600346,2026-06-30,2026-08-20
601058,2015-03-31,2015-04-30
601058,2015-06-30,2015-08-22
601058,2015-09-30,2015-10-31
601058,2015-12-31,2016-03-31
601058,2016-03-31,2016-04-30
601058,2016-06-30,2016-08-31
601058,2016-09-30,2016-10-29
601058,2016-12-31,2017-03-31
601058,2017-03-31,2017-04-28
601058,2017-06-30,2017-08-31
601058,2017-09-30,2017-10-27
601058,2017-12-31,2018-04-28
601058,2018-03-31,2018-04-28
601058,2018-06-30,2018-08-18
601058,2018-09-30,2018-10-31
601058,2018-12-31,2019-04-27
601058,2019-03-31,2019-04-27
601058,2019-06-30,2019-08-29
601058,2019-09-30,2019-10-31
601058,2019-12-31,2020-04-30
601058,2020-03-31,2020-04-30
601058,2020-06-30,2020-08-31
601058,2020-09-30,2020-10-15
601058,2020-12-31,2021-04-27
601058,2021-03-31,2021-04-27
601058,2021-06-30,2021-08-31
601058,2021-09-30,2021-10-30
601058,2021-12-31,2022-04-02
601058,2022-03-31,2022-04-30
601058,2022-06-30,2022-08-23
601058,2022-09-30,2022-10-31
601058,2022-12-31,2023-04-29
601058,2023-03-31,2023-04-29
601058,2023-06-30,2023-08-31
601058,2023-09-30,2023-10-30
601058,2023-12-31,2024-04-27
601058,2024-03-31,2024-04-27
601058,2024-06-30,2024-08-23
601058,2024-09-30,2024-10-30
601058,2024-12-31,2025-04-29
601058,2025-03-31,2025-04-29
601058,2025-06-30,2025-08-26
601058,2025-09-30,2025-10-29
601058,2025-12-31,2026-04-28
601058,2026-03-31,2026-04-28
601058,2026-06-30,2026-08-31
688126,2019-12-31,2020-04-28
688126,2020-03-31,2020-04-30
688126,2020-06-30,2020-08-28
688126,2020-09-30,2020-10-30
688126,2020-12-31,2021-04-28
688126,2021-03-31,2021-04-29
688126,2021-06-30,2021-08-28
688126,2021-09-30,2021-10-29
688126,2021-12-31,2022-04-13
688126,2022-03-31,2022-04-29
688126,2022-06-30,2022-08-18
688126,2022-09-30,2022-10-26
688126,2022-12-31,2023-04-11
688126,2023-03-31,2023-04-28
688126,2023-06-30,2023-08-11
688126,2023-09-30,2023-10-28
688126,2023-12-31,2024-04-13
688126,2024-03-31,2024-04-27
688126,2024-06-30,2024-08-30
688126,2024-09-30,2024-10-31
688126,2024-12-31,2025-04-24
688126,2025-03-31,2025-04-26
688126,2025-06-30,2025-08-29
688126,2025-09-30,2025-10-31
688126,2025-12-31,2026-04-17
688126,2026-03-31,2026-04-30
688126,2026-06-30,2026-08-20
002050,2015-03-31,2015-04-30
002050,2015-06-30,2015-08-11
002050,2015-09-30,2015-10-31
002050,2015-12-31,2016-04-15
002050,2016-03-31,2016-04-27
002050,2016-06-30,2016-08-09
002050,2016-09-30,2016-10-19
002050,2016-12-31,2017-03-20
002050,2017-03-31,2017-04-29
002050,2017-06-30,2017-08-31
002050,2017-09-30,2017-10-20
002050,2017-12-31,2018-04-16
002050,2018-03-31,2018-04-26
002050,2018-06-30,2018-08-10
002050,2018-09-30,2018-10-29
002050,2018-12-31,2019-04-03
002050,2019-03-31,2019-04-20
002050,2019-06-30,2019-08-30
002050,2019-09-30,2019-10-25
002050,2019-12-31,2020-04-29
002050,2020-03-31,2020-04-29
002050,2020-06-30,2020-08-13
002050,2020-09-30,2020-10-21
002050,2020-12-31,2021-03-27
002050,2021-03-31,2021-04-23
002050,2021-06-30,2021-08-12
002050,2021-09-30,2021-10-26
002050,2021-12-31,2022-03-25
002050,2022-03-31,2022-04-26
002050,2022-06-30,2022-08-13
002050,2022-09-30,2022-10-27
002050,2022-12-31,2023-04-29
002050,2023-03-31,2023-04-29
002050,2023-06-30,2023-08-23
002050,2023-09-30,2023-10-31
002050,2023-12-31,2024-04-30
002050,2024-03-31,2024-04-30
002050,2024-06-30,2024-08-30
002050,2024-09-30,2024-10-31
002050,2024-12-31,2025-03-27
002050,2025-03-31,2025-04-30
002050,2025-06-30,2025-08-29
002050,2025-09-30,2025-10-31
002050,2025-12-31,2026-03-24
002050,2026-03-31,2026-04-30
002050,2026-06-30,2026-08-27
002736,2015-03-31,2015-04-29
002736,2015-06-30,2015-08-25
002736,2015-09-30,2015-10-28
002736,2015-12-31,2016-04-18
002736,2016-03-31,2016-04-18
002736,2016-06-30,2016-08-29
002736,2016-09-30,2016-10-29
002736,2016-12-31,2017-04-18
002736,2017-03-31,2017-04-25
002736,2017-06-30,2017-08-28
002736,2017-09-30,2017-10-27
002736,2017-12-31,2018-04-24
002736,2018-03-31,2018-04-24
002736,2018-06-30,2018-08-28
002736,2018-09-30,2018-10-30
002736,2018-12-31,2019-04-20
002736,2019-03-31,2019-04-30
002736,2019-06-30,2019-08-27
002736,2019-09-30,2019-10-29
002736,2019-12-31,2020-03-20
002736,2020-03-31,2020-04-28
002736,2020-06-30,2020-08-25
002736,2020-09-30,2020-10-30
002736,2020-12-31,2021-04-02
002736,2021-03-31,2021-04-27
002736,2021-06-30,2021-08-24
002736,2021-09-30,2021-10-30
002736,2021-12-31,2022-04-19
002736,2022-03-31,2022-04-30
002736,2022-06-30,2022-08-27
002736,2022-09-30,2022-10-29
002736,2022-12-31,2023-04-29
002736,2023-03-31,2023-04-29
002736,2023-06-30,2023-08-26
002736,2023-09-30,2023-10-28
002736,2023-12-31,2024-04-17
002736,2024-03-31,2024-04-30
002736,2024-06-30,2024-08-24
002736,2024-09-30,2024-10-30
002736,2024-12-31,2025-04-19
002736,2025-03-31,2025-04-30
002736,2025-06-30,2025-08-30
002736,2025-09-30,2025-10-31
002736,2025-12-31,2026-04-18
002736,2026-03-31,2026-04-30
002736,2026-06-30,2026-08-26
600150,2015-03-31,2015-04-25
600150,2015-06-30,2015-08-29
600150,2015-09-30,2015-10-31
600150,2015-12-31,2016-04-16
600150,2016-03-31,2016-04-30
600150,2016-06-30,2016-08-31
600150,2016-09-30,2016-10-29
600150,2016-12-31,2017-04-29
600150,2017-03-31,2017-04-29
600150,2017-06-30,2017-08-26
600150,2017-09-30,2017-10-31
600150,2017-12-31,2018-04-21
600150,2018-03-31,2018-04-26
600150,2018-06-30,2018-08-24
600150,2018-09-30,2018-10-31
600150,2018-12-31,2019-03-20
600150,2019-03-31,2019-04-27
600150,2019-06-30,2019-08-23
600150,2019-09-30,2019-10-31
600150,2019-12-31,2020-04-18
600150,2020-03-31,2020-04-30
600150,2020-06-30,2020-08-29
600150,2020-09-30,2020-10-31
600150,2020-12-31,2021-04-28
600150,2021-03-31,2021-04-28
600150,2021-06-30,2021-08-28
600150,2021-09-30,2021-10-30
600150,2021-12-31,2022-04-29
600150,2022-03-31,2022-04-29
600150,2022-06-30,2022-08-30
600150,2022-09-30,2022-10-29
600150,2022-12-31,2023-04-28
600150,2023-03-31,2023-04-28
600150,2023-06-30,2023-08-31
600150,2023-09-30,2023-10-31
600150,2023-12-31,2024-04-27
600150,2024-03-31,2024-04-27
600150,2024-06-30,2024-08-31
600150,2024-09-30,2024-10-31
600150,2024-12-31,2025-04-30
600150,2025-03-31,2025-04-30
600150,2025-06-30,2025-08-30
600150,2025-09-30,2025-10-29
600150,2025-12-31,2026-04-30
600150,2026-03-31,2026-04-30
600150,2026-06-30,2026-08-31
300832,2020-06-30,2020-08-22
300832,2020-09-30,2020-10-29
300832,2020-12-31,2021-03-31
300832,2021-03-31,2021-04-27
300832,2021-06-30,2021-08-20
300832,2021-09-30,2021-10-28
300832,2021-12-31,2022-04-22
300832,2022-03-31,2022-04-22
300832,2022-06-30,2022-08-26
300832,2022-09-30,2022-10-21
300832,2022-12-31,2023-04-07
300832,2023-03-31,2023-04-28
300832,2023-06-30,2023-08-25
300832,2023-09-30,2023-10-27
300832,2023-12-31,2024-04-12
300832,2024-03-31,2024-04-26
